moneda,pais,destino,actividad,precio,opiniones,viajeros,url_fuente,fuente,fecha_scan
CLP,México,Veracruz,"Quiahuiztlán, Cempoala y La Antigua","78.851,10 CL$",1 opinión,7 viajeros,https://www.civitatis.com/es/veracruz/,Civitatis,2026-01-12 15:11
CLP,México,Veracruz,Excursión a la isla de Enmedio,"65.288,71 CL$",3 opiniones,18 viajeros,https://www.civitatis.com/es/veracruz/,Civitatis,2026-01-12 15:11
CLP,México,Veracruz,Entrada a la fortaleza de San Juan de Ulúa,"10.881,45 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/veracruz/,Civitatis,2026-01-12 15:11
CLP,México,Veracruz,Excursión a Naolinco por la Ruta Franciscana,"77.274,08 CL$",1 opinión,2 viajeros,https://www.civitatis.com/es/veracruz/,Civitatis,2026-01-12 15:11
CLP,México,Veracruz,Excursión a La Antigua,"25.232,35 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/veracruz/,Civitatis,2026-01-12 15:11
CLP,México,Veracruz,Quad por playa de Chachalacas + Tour por La Antigua,"88.313,23 CL$",Sin valorar,10 viajeros,https://www.civitatis.com/es/veracruz/,Civitatis,2026-01-12 15:11
CLP,México,Veracruz,Rappel en Jalcomulco,"81.479,47 CL$",Sin valorar,,https://www.civitatis.com/es/veracruz/,Civitatis,2026-01-12 15:11
CLP,México,Tuxtla Gutiérrez,Excursión al Cañón del Sumidero finalizando en San Cristóbal,"66.028,53 CL$",55 opiniones,795 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Excursión al Cañón del Sumidero,"44.787,42 CL$",131 opiniones,1.323 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Tour de 4 días por Chiapas,"431.105,28 CL$",2 opiniones,33 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Excursión a las lagunas de Montebello y la cascada El Chiflón,"73.016,12 CL$",Sin valorar,140 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,"Excursión a Agua Azul, Misol-Há y Palenque","117.698,41 CL$",Sin valorar,204 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Traslados en Tuxtla Gutiérrez,"75.461,17 CL$",35 opiniones,836 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Excursión a San Juan Chamula y Zinacantán,"39.180,06 CL$",7 opiniones,72 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,"Miradores del Cañón del Sumidero, Zoomat y Cristo de Chiapas","34.974,67 CL$",3 opiniones,36 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Excusión a las playas de Boca del Cielo y Puerto Arista,"72.823,20 CL$",1 opinión,31 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Tour al amanecer en bicicleta por el Cañón del Sumidero,"84.107,84 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Excursión a Comitán de Domínguez y la Cascada las Nubes,"131.418,51 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Rappel en la sima de las Cotorras,"168.215,69 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Excursión de 2 días al lago San Nicolás,"189.715,76 CL$",Sin valorar,,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Tour del café por Chiapas con noche en una finca,"467.324,22 CL$",Sin valorar,,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Excursión a la Sima de las Cotorras y la cascada El Aguacero,"54.091,85 CL$",Sin valorar,,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Rápel en la Sima del Cielo,"97.249,69 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Tuxtla Gutiérrez,"Tour de 7 días por Yucatán, Chiapas y Campeche","1.730.890,77 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/tuxtla-gutierrez/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Excursión a Boca del Río + Paseo en barco por Mandinga,"42.842,43 CL$",6 opiniones,36 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Snorkel en la isla de Enmedio,"69.388,97 CL$",1 opinión,46 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Kayak y snorkel en la isla de Sacrificios,"65.288,71 CL$",Sin valorar,23 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Excursión a El Tajín y Papantla,"102.506,43 CL$",3 opiniones,14 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Traslados en Boca del Río,"15.822,78 CL$",Novedad,8 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Excursión a La Antigua y San Juan de Ulúa,"49.413,35 CL$",1 opinión,8 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Excursión a Alvarado y Tlacotalpan,"86.736,21 CL$",Sin valorar,7 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Quad por playa de Chachalacas + Tour por La Antigua,"88.313,23 CL$",1 opinión,6 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Tour del café por Coatepec,"76.222,73 CL$",1 opinión,4 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,"Quiahuiztlán, Cempoala y La Antigua","78.851,10 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Excursión a los Tuxtlas y Catemaco,"84.107,84 CL$",3 opiniones,9 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,"Excursión a Xalapa, Xico y Coatepec","86.736,21 CL$",Sin valorar,,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Rappel en Jalcomulco,"81.479,47 CL$",Sin valorar,,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Tour por Boca del Río,"43.841,21 CL$",Sin valorar,,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Excursión a Naolinco por la Ruta Franciscana,"77.274,08 CL$",Sin valorar,,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Excursión a Orizaba y Coscomatepec,"84.107,84 CL$",Sin valorar,,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Rafting en el río Pescados,"81.479,47 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Excursión a Córdoba y Orizaba,"78.640,83 CL$",1 opinión,2 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Boca del Río,Pack turístico de Veracruz,"55.195,77 CL$",2 opiniones,104 viajeros,https://www.civitatis.com/es/boca-del-rio/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Excursión a la isla de Ixtapa,"49.150,52 CL$",Sin valorar,95 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Liberación de tortugas en Ixtapa Zihuatanejo,"49.308,22 CL$",8 opiniones,141 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Crucero al atardecer,"95.409,83 CL$",4 opiniones,170 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Tour por Ixtapa Zihuatanejo,"34.168,81 CL$",Sin valorar,19 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Snorkel en la playa Las Gatas,"36.797,18 CL$",3 opiniones,50 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Kayak y snorkel en la bahía de Zihuatanejo,"78.851,10 CL$",1 opinión,22 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Traslados en Ixtapa Zihuatanejo,"97.459,96 CL$",30 opiniones,956 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Tour de aventura en Ixtapa Zihuatanejo,"65.183,58 CL$",2 opiniones,20 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Bautismo de buceo en Ixtapa Zihuatanejo,"170.844,06 CL$",Sin valorar,10 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Paseo en barco por la laguna de Potosí + Paseo a caballo,"131.418,51 CL$",1 opinión,9 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Excursión a la playa Las Gatas,"49.150,52 CL$",Sin valorar,40 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Excursión a La Soledad de Maciel y Xihuacan,"68.337,62 CL$",Sin valorar,13 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Paseo a caballo por Ixtapa Zihuatanejo,"84.107,84 CL$",Sin valorar,7 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Avistamiento de ballenas en Ixtapa Zihuatanejo,"101.980,76 CL$",Sin valorar,30 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Tour en quad por Ixtapa Zihuatanejo,"249.695,17 CL$",1 opinión,5 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,Ixtapa Zihuatanejo,Kayak en la Laguna de Potosí + Paseo a caballo por playa Larga,"124.847,58 CL$",1 opinión,2 viajeros,https://www.civitatis.com/es/ixtapa-zihuatanejo/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Visita guiada por San Miguel de Allende,"18.398,59 CL$",160 opiniones,3.393 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Excursión a Guanajuato,"97.249,69 CL$",67 opiniones,521 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Excursión al santuario de Atotonilco,"31.540,44 CL$",7 opiniones,78 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Visita a un viñedo de San Miguel de Allende + Cata de mezcal,"142.763,11 CL$",4 opiniones,48 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Tour nocturno a caballo por San Miguel de Allende,"131.418,51 CL$",3 opiniones,126 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Traslados en San Miguel de Allende,"84.107,84 CL$",46 opiniones,866 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Excursión a caballo por el Cañón Coyote,"130.367,16 CL$",9 opiniones,74 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Tour de comida callejera por San Miguel de Allende,"52.567,40 CL$",5 opiniones,39 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Tirolina en el Parque de Aventura San Miguel,"41.948,78 CL$",1 opinión,19 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Tour en quad por los alrededores de San Miguel de Allende,"91.782,68 CL$",1 opinión,10 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Excursión a la zona arqueológica de la Cañada de la Virgen,"84.107,84 CL$",2 opiniones,32 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Senderismo por el Cañón Coyote,"84.107,84 CL$",Sin valorar,11 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Tour por las cantinas de San Miguel de Allende,"65.709,25 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Tour del Día de Muertos por San Miguel de Allende,"18.398,59 CL$",7 opiniones,208 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Tour teatralizado de los misterios y leyendas de San Miguel de Allende,"10.513,48 CL$",Sin valorar,15 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Día de Muertos en el Panteón de Nuestra Señora de Guadalupe,"18.398,59 CL$",Sin valorar,,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,San Miguel de Allende,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/san-miguel-allende/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión a Cuetzalan,"155.073,84 CL$",14 opiniones,191 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Free tour por Puebla,¡Gratis!,324 opiniones,7.140 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión a Cholula,"8.489,38 CL$",50 opiniones,784 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión a Cholula y Atlixco,"26.283,70 CL$",7 opiniones,106 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Traslados en Puebla,"70.019,78 CL$",7 opiniones,193 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión a la Hacienda de Chautla y Val'Quirico,"42.579,59 CL$",25 opiniones,480 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión al Zoológico Africam Safari,"25.939,78 CL$",20 opiniones,647 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión a Zacatlán y Chignahuapan,"141.931,99 CL$",67 opiniones,916 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Autobús turístico de Puebla,"7.359,43 CL$",4 opiniones,184 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Tour panorámico de los misterios y leyendas de Puebla,"5.895,40 CL$",12 opiniones,385 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,"Excursión a Teziutlán, la Ruta de Cascadas y el Bosque de Bambú","44.682,29 CL$",3 opiniones,29 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Entrada al Acuario Michin Puebla,"18.924,26 CL$",Sin valorar,117 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Tour panorámico en tranvía de dos pisos por Puebla,"7.096,59 CL$",18 opiniones,523 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión a Atlixco y Chipilo,"118.797,07 CL$",8 opiniones,86 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Tour de la cerveza por Cholula,"16.978,76 CL$",Sin valorar,56 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Visita guiada por Puebla,"51.879,56 CL$",3 opiniones,53 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Senderismo por el Parque Nacional Izta-Popo Zoquiapan,"144.912,56 CL$",4 opiniones,27 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión a Cholula + Fábrica de cerámica de Talavera,"115.627,26 CL$",2 opiniones,15 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Tour por el Museo Amparo y la Biblioteca Palafoxiana,"60.133,12 CL$",1 opinión,12 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Visita guiada por la Catedral de Puebla,"22.866,82 CL$",Sin valorar,7 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Senderismo por el Parque Nacional La Malinche,"164.903,94 CL$",3 opiniones,14 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Tour en buggy por Atlixco y el volcán Popocatépetl,"144.560,36 CL$",Sin valorar,6 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Tour gastronómico por Puebla,"91.968,31 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Tour de cantinas y bares por Puebla,"78.851,10 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,"Excursión privada a la Hacienda de Chautla, Val'Quirico y el Rancho San Martín","314.668,48 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Trekking de 2 días por el Pico de Orizaba,"476.365,81 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,"Excursión a Cantona, Cerro El Cabezón y Tlatlauquitepec","45.733,64 CL$",Sin valorar,11 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión a Cantona y laguna Alchichica,"167.952,85 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión al Santuario de las Luciérnagas,"39.425,55 CL$",3 opiniones,40 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Excursión al Valle de Catrinas y los campos de cempasúchil,"116.647,06 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Tour del Día de Muertos por Puebla,"44.682,29 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Puebla,Lucha libre mexicana,"74.225,17 CL$",4 opiniones,30 viajeros,https://www.civitatis.com/es/puebla/,Civitatis,2026-01-12 15:12
CLP,México,Guanajuato,Visita guiada por Guanajuato,"20.185,88 CL$",38 opiniones,474 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Excursión por los pueblos de la independencia mexicana,"29.963,42 CL$",43 opiniones,754 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tour nocturno con la tuna de Guanajuato,"6.833,76 CL$",32 opiniones,574 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tour por Guanajuato + Museo de las Momias,"29.963,42 CL$",46 opiniones,875 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tour por Guanajuato + Degustación de comida callejera,"43.368,10 CL$",Sin valorar,14 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Traslados en Guanajuato,"84.107,84 CL$",46 opiniones,866 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tour privado por Guanajuato,"84.107,84 CL$",12 opiniones,197 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Excursión al cerro del Cubilete y monumento a Cristo Rey,"12.616,17 CL$",11 opiniones,305 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tour del vino por Guanajuato,"115.648,28 CL$",6 opiniones,69 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tour en kayak por la presa la Purísima,"78.851,10 CL$",1 opinión,20 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Visita a un viñedo de San Miguel de Allende,"178.456,25 CL$",2 opiniones,18 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Excursión privada a la tequilera Corralejo y la zona arqueológica Plazuelas,"252.323,54 CL$",1 opinión,11 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Senderismo por Guanajuato,"60.978,18 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Paseo a caballo por la Sierra de Santa Rosa,"91.992,95 CL$",1 opinión,3 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tour en quad por Guanajuato,"127.738,79 CL$",Sin valorar,,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tour en bicicleta por el Camino Real de Tierra Adentro,"79.902,45 CL$",Sin valorar,,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Tour privado con la tuna de Guanajuato,"289.120,72 CL$",Sin valorar,,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Guanajuato,Excursión privada a Mineral de Pozos,"262.837,02 CL$",Sin valorar,,https://www.civitatis.com/es/guanajuato/,Civitatis,2026-01-12 15:13
CLP,México,Bacalar,Paseo en velero por la laguna Bacalar,"50.149,30 CL$",53 opiniones,750 viajeros,https://www.civitatis.com/es/bacalar/,Civitatis,2026-01-12 15:13
CLP,México,Bacalar,Paseo en barco privado por la laguna Bacalar,"191.871,02 CL$",2 opiniones,55 viajeros,https://www.civitatis.com/es/bacalar/,Civitatis,2026-01-12 15:13
CLP,México,Bacalar,Paseo en lancha por la laguna Bacalar,"30.489,09 CL$",31 opiniones,610 viajeros,https://www.civitatis.com/es/bacalar/,Civitatis,2026-01-12 15:13
CLP,México,Bacalar,Excursión a Calakmul,"147.188,73 CL$",3 opiniones,183 viajeros,https://www.civitatis.com/es/bacalar/,Civitatis,2026-01-12 15:13
CLP,México,Bacalar,Paseo en velero privado por la laguna Bacalar,"211.741,50 CL$",8 opiniones,440 viajeros,https://www.civitatis.com/es/bacalar/,Civitatis,2026-01-12 15:13
