moneda,pais,destino,actividad,precio,opiniones,viajeros,url_fuente,fuente,fecha_scan
CLP,Argentina,Salta,Excursión a Cafayate,"38.038,57 CL$",204 opiniones,2.210 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Senderismo por San Lorenzo,"86.214,42 CL$",3 opiniones,24 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Free tour por Salta,¡Gratis!,472 opiniones,15.897 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Traslados en Salta,"6.181,26 CL$",501 opiniones,4.606 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a la Quebrada de Humahuaca,"50.401,10 CL$",92 opiniones,1.162 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a Cachi,"38.038,57 CL$",124 opiniones,975 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Tour de las leyendas de Salta,"12.842,18 CL$",3 opiniones,14 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Taller de empanadas argentinas en Salta,"41.737,10 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Visita guiada por Salta,"27.577,96 CL$",35 opiniones,390 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Salta y alrededores de 3 a 5 días,"147.076,14 CL$",20 opiniones,310 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a las Salinas Grandes y Travesía a las Nubes,"304.308,58 CL$",18 opiniones,253 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a Humahuaca y la Serranía de Hornocal,"91.292,57 CL$",29 opiniones,294 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a la Quebrada del Toro,"51.352,07 CL$",Sin valorar,85 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Seguro de viaje Civitatis,"20.528,69 CL$",2.828 opiniones,93.378 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a la Cuesta del Obispo,"51.352,07 CL$",3 opiniones,71 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a Iruya,"173.369,51 CL$",10 opiniones,76 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión al embalse de Cabra Corral,"51.352,07 CL$",Sin valorar,82 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Safari por el Camino de las Nubes,"116.435,61 CL$",6 opiniones,64 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Paseo a caballo por la Reserva Natural de San Lorenzo,"77.028,11 CL$",12 opiniones,61 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Rafting en el río Juramento,"285.479,49 CL$",1 opinión,23 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Tour en bicicleta por San Lorenzo,"86.214,42 CL$",Sin valorar,20 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a la Quebrada del Toro y Santa Rosa de Tastil,"73.842,57 CL$",Sin valorar,35 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Tour privado por Salta,"202.869,21 CL$",2 opiniones,35 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Tour por el Mercado de San Miguel + Taller de cocina,"80.831,96 CL$",1 opinión,21 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Tour folclórico por Salta,"124.576,32 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Alquiler de bicicleta en Salta,"55.783,56 CL$",1 opinión,6 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Tour de aventura en Cabra Corral,"217.770,83 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Tour de la Batalla de Salta,"76.077,14 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión privada desde Salta,"506.863,98 CL$",Sin valorar,18 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Paseo a caballo por Vaqueros,"95.096,43 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión al Parque Nacional El Rey,"253.907,47 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a las Cuevas Pintadas de Guachipas,"253.907,47 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,"Banana boat, moto de agua y kayak en Cabra Corral","233.300,07 CL$",Sin valorar,,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a la laguna del Toro,"401.620,76 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Tour de los personajes ilustres de Salta,"12.842,18 CL$",Sin valorar,,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Ruta del tabaco por el valle de Lerma,"216.249,28 CL$",Sin valorar,,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Excursión a San Antonio de los Cobres y las termas de Tuzgle,"141.264,05 CL$",Sin valorar,,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,Tour de la Orden Mercedaria,"5.136,87 CL$",Sin valorar,,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Salta,"Salta, Jujuy y Tucumán en 7 días","1.026.090,50 CL$",Sin valorar,,https://www.civitatis.com/es/salta/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Paseo en yate por el Canal Beagle + Trekking por isla Bridges,"71.559,45 CL$",344 opiniones,4.859 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión a la pingüinera de isla Martillo en barco por el canal Beagle,"143.463,23 CL$",250 opiniones,4.317 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión al Parque Nacional Tierra del Fuego + Tren del Fin del Mundo,"82.252,25 CL$",736 opiniones,11.464 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Paseo en barco por el Canal Beagle,"81.295,83 CL$",279 opiniones,3.931 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Traslados en Ushuaia,"23.774,10 CL$",486 opiniones,10.005 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,"Tierra del Fuego, Tren del Fin del Mundo y Canal Beagle","259.190,23 CL$",136 opiniones,2.059 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking en la Laguna Esmeralda,"98.989,62 CL$",263 opiniones,2.710 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión en 4x4 a los lagos Escondido y Fagnano al atardecer,"132.948,01 CL$",108 opiniones,1.032 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking por el Parque Nacional Tierra del Fuego,"82.252,25 CL$",33 opiniones,419 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking por el glaciar Vinciguerra,"129.116,90 CL$",93 opiniones,891 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Tour en 4x4 por los lagos Escondido y Fagnano + Estancia La Carmen,"124.334,80 CL$",77 opiniones,814 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking por el Paso Garibaldi + Packrafting en el lago Fagnano,"133.899,01 CL$",3 opiniones,51 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Free tour por Ushuaia,¡Gratis!,84 opiniones,1.866 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión a los lagos Escondido y Fagnano,"88.947,20 CL$",73 opiniones,801 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Tour panorámico por Ushuaia,"16.737,37 CL$",89 opiniones,1.162 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Seguro de viaje Civitatis,"20.528,69 CL$",2.828 opiniones,93.378 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Tren del Fin del Mundo con audioguía,"44.634,21 CL$",10 opiniones,230 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión privada desde Ushuaia,"789.047,77 CL$",4 opiniones,156 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking al atardecer hasta la Laguna Esmeralda,"123.220,11 CL$",5 opiniones,82 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Parque Nacional Tierra del Fuego y Tren del Fin del Mundo para cruceros,"91.816,46 CL$",8 opiniones,94 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión en 4x4 a Puerto Almanza y los lagos Escondido y Fagnano,"138.784,76 CL$",Novedad,6 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión en bicicleta eléctrica por Ushuaia,"112.857,74 CL$",1 opinión,7 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Cruce de Ushuaia a Puerto Williams por el Canal Beagle,"152.154,29 CL$",Novedad,3 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión al Cabo San Pablo y Estancia Pirinaica,"171.173,57 CL$",8 opiniones,49 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión al Canal Beagle con comida,"185.438,04 CL$",2 opiniones,17 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking de 2 días hasta el glaciar Ojo del Albino,"199.053,89 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Paseo en helicóptero por Ushuaia,"142.644,64 CL$",41 opiniones,624 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión en 4x4 por Tierra del Fuego,"85.586,78 CL$",34 opiniones,307 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Tour por Ushuaia,"21.872,17 CL$",11 opiniones,282 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking por el glaciar Martial,"104.606,07 CL$",20 opiniones,208 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking por el Velo de la Novia,"68.469,43 CL$",9 opiniones,99 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking hasta el glaciar Ojo del Albino,"164.326,63 CL$",4 opiniones,39 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Packrafting en el río Olivia,"137.889,82 CL$",6 opiniones,69 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión a Puerto Almanza,"153.105,25 CL$",4 opiniones,72 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Ruta de la Centolla + Avistamiento de pingüinos en la isla Martillo,"280.534,47 CL$",1 opinión,28 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Tour privado por Ushuaia,"612.421,02 CL$",5 opiniones,100 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking al atardecer por el Monte Susana,133.135 CL$,3 opiniones,23 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión a Puerto Almanza y la laguna Victoria + Comida en el Canal Beagle,"166.418,75 CL$",7 opiniones,47 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión en 4x4 a las lagunas Negra y Fagnano,"180.683,22 CL$",7 opiniones,38 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Snorkel en el Canal Beagle,"95.096,43 CL$",1 opinión,14 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Tour del whisky por Tierra del Fuego,"190.192,86 CL$",3 opiniones,17 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión a Puerto Almanza + Paseo con raquetas y moto de nieve,"266.270,01 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking por el Cerro Guanaco,"196.849,61 CL$",Sin valorar,6 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Excursión en bicicleta de montaña desde Ushuaia,"152.154,29 CL$",1 opinión,9 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:55
CLP,Argentina,Ushuaia,Trekking por Baliza Escarpados y Estancia Túnel,"88.582,32 CL$",Sin valorar,6 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Excursión en 4x4 a Puerto Almanza y Punta Paraná,"190.192,86 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Excursión en 4x4 a Cabo San Pablo y los lagos Escondido y Fagnano,"244.001,54 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Tour por Tierra del Fuego + Barco a la isla Redonda,"85.272,11 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Excursión a la isla Redonda,"42.700,27 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Vuelo en helicóptero al faro Cabo San Pío,"1.806.832,21 CL$",Novedad,,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Tour en kayak al atardecer por el Lago Escondido,133.135 CL$,Novedad,,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Trekking por el Monte Susana,"114.115,71 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Trekking por el Paso Garibaldi hasta las Lagunas Gemelas,"115.579,67 CL$",Novedad,,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Trekking por la Laguna Turquesa y el Monte Carbajal,"137.889,82 CL$",Sin valorar,,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Trekking por el Cerro Cortez,"152.154,29 CL$",Sin valorar,,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Trekking hasta la Laguna Esmeralda con comida,"122.000,77 CL$",Novedad,,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Aventura en moto de nieve y raquetas en Valle Tierra Mayor,"217.770,83 CL$",36 opiniones,491 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Transporte a Cerro Castor,"23.774,10 CL$",14 opiniones,296 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,"Aventura nocturna en moto de nieve, trineo y raquetas en valle de Tierra Mayor","183.536,11 CL$",21 opiniones,299 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Trekking y canoas en Tierra del Fuego,"149.586,68 CL$",18 opiniones,211 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Trekking nocturno por el glaciar Martial,"164.802,11 CL$",1 opinión,45 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Trekking y packrafting en la Laguna Esmeralda,"156.909,11 CL$",2 opiniones,24 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Buceo en el Canal Beagle,"142.644,64 CL$",Sin valorar,10 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Bautismo de buceo en el Canal Beagle,"166.418,75 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Ushuaia,Crucero por la Antártida de 10 días,"6.399.989,91 CL$",Novedad,,https://www.civitatis.com/es/ushuaia/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión a Villa General Belgrano y La Cumbrecita,"62.156,18 CL$",39 opiniones,331 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Visita guiada por Córdoba,"39.489,72 CL$",13 opiniones,135 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión por las bodegas de Colonia Caroya,"39.489,72 CL$",4 opiniones,53 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión a Villa Carlos Paz,"39.489,72 CL$",10 opiniones,89 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Traslados en Córdoba,"33.283,75 CL$",74 opiniones,926 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Trekking por las sierras de Córdoba,"61.000,38 CL$",9 opiniones,61 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión a Alta Gracia y Villa Carlos Paz,"59.716,16 CL$",10 opiniones,63 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión al Valle de Punilla,"59.716,16 CL$",4 opiniones,49 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Trekking por el Parque Nacional Quebrada del Condorito,"61.000,38 CL$",7 opiniones,35 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión al Valle de Traslasierra,"62.156,18 CL$",8 opiniones,34 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión a Jesús María y Colonia Caroya,"39.489,72 CL$",3 opiniones,17 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión a Alta Gracia,"39.489,72 CL$",4 opiniones,28 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Tour por las Estancias Jesuíticas del Norte,"62.156,18 CL$",Sin valorar,32 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Tour de bodegas por Colonia Caroya con degustación de vinos,"166.418,75 CL$",4 opiniones,11 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión a las bodegas del Valle de Calamuchita,"64.210,93 CL$",1 opinión,8 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Paseo a caballo por la Quebrada de los Lampazos,"89.895,30 CL$",Sin valorar,,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Seguro de viaje Civitatis,"20.528,69 CL$",2.828 opiniones,93.378 viajeros,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Córdoba,Excursión a las Sierras Chicas,"39.489,72 CL$",Novedad,,https://www.civitatis.com/es/cordoba-argentina/,Civitatis,2026-01-05 17:56
CLP,Argentina,Rosario,Entradas para un partido de fútbol en Rosario,"161.663,93 CL$",5 opiniones,15 viajeros,https://www.civitatis.com/es/rosario/,Civitatis,2026-01-05 17:56
CLP,Argentina,Rosario,Tour de Leo Messi,"66.567,50 CL$",2 opiniones,57 viajeros,https://www.civitatis.com/es/rosario/,Civitatis,2026-01-05 17:56
CLP,Argentina,Rosario,Paseo en lancha por el río Paraná,"45.646,28 CL$",Sin valorar,25 viajeros,https://www.civitatis.com/es/rosario/,Civitatis,2026-01-05 17:56
CLP,Argentina,Rosario,Autobús turístico de Rosario,"38.038,57 CL$",Sin valorar,19 viajeros,https://www.civitatis.com/es/rosario/,Civitatis,2026-01-05 17:56
CLP,Argentina,Rosario,Tour panorámico por Rosario,"66.567,50 CL$",Sin valorar,7 viajeros,https://www.civitatis.com/es/rosario/,Civitatis,2026-01-05 17:56
CLP,Argentina,Rosario,Visita guiada por el barrio Pichincha,"15.215,42 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/rosario/,Civitatis,2026-01-05 17:56
CLP,Argentina,Rosario,Tour del Che Guevara,"66.567,50 CL$",1 opinión,6 viajeros,https://www.civitatis.com/es/rosario/,Civitatis,2026-01-05 17:56
CLP,Argentina,Rosario,Tour privado por Rosario,"351.856,80 CL$",Sin valorar,,https://www.civitatis.com/es/rosario/,Civitatis,2026-01-05 17:56
CLP,Argentina,Rosario,Seguro de viaje Civitatis,"20.528,69 CL$",2.828 opiniones,93.378 viajeros,https://www.civitatis.com/es/rosario/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Excursión a Purmamarca y Salinas Grandes,"66.567,50 CL$",28 opiniones,290 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Excursión a las Termas de Reyes y lagunas de Yala,"76.077,14 CL$",5 opiniones,62 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Excursión a Humahuaca y la Serranía de Hornocal,"95.096,43 CL$",15 opiniones,100 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Excursión a la Quebrada de Humahuaca,"56.106,89 CL$",6 opiniones,48 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Excursión al Parque Nacional Calilegua,"126.478,25 CL$",1 opinión,31 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Trekking hasta las termas de Jordán,"115.579,67 CL$",Sin valorar,24 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Traslados en San Salvador de Jujuy,"11.411,57 CL$",12 opiniones,177 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Visita guiada por San Salvador de Jujuy,"38.038,57 CL$",Sin valorar,24 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Excursión privada desde Jujuy,"570.578,59 CL$",1 opinión,21 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Excursión a la comunidad de Hornaditas,"152.154,29 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Excursión a Iruya,"177.830,32 CL$",1 opinión,12 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Excursión a la laguna de los Pozuelos,"177.830,32 CL$",Sin valorar,,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Salvador de Jujuy,Seguro de viaje Civitatis,"20.528,69 CL$",2.828 opiniones,93.378 viajeros,https://www.civitatis.com/es/san-salvador-de-jujuy/,Civitatis,2026-01-05 17:56
CLP,Argentina,San Miguel de Tucumán,Excursión a Tafí del Valle,"76.077,14 CL$",17 opiniones,137 viajeros,https://www.civitatis.com/es/san-miguel-tucuman/,Civitatis,2026-01-05 17:56
