fecha,moneda_base,moneda_destino,tasa_cambio
2025-08-18,CLP,COP,4.162906877
2025-08-18,CLP,MXN,0.019472975
2025-08-18,CLP,PEN,0.003675295
2025-08-17,USD,ARS,1297.5344681899
2025-08-17,USD,BRL,5.3985010713
2025-08-17,USD,COP,4014.4641642177
2025-08-17,USD,MXN,18.7173019828
2025-08-17,USD,PEN,3.5568204081
2025-08-17,USD,CLP,952.37
2025-08-17,CLP,ARS,1.346773855
2025-08-17,CLP,BRL,0.005603366
2025-08-17,CLP,COP,4.166806747
2025-08-17,CLP,MXN,0.019427594
2025-08-17,CLP,PEN,0.003691796
2025-08-16,USD,ARS,1298.1090064069
2025-08-16,USD,BRL,5.4003905624
2025-08-16,USD,COP,4015.1421509459
2025-08-16,USD,MXN,18.7400533682
2025-08-16,USD,PEN,3.5583905187
2025-08-16,USD,CLP,952.37
2025-08-16,CLP,ARS,1.347578704
2025-08-16,CLP,BRL,0.005606194
2025-08-16,CLP,COP,4.168155394
2025-08-16,CLP,MXN,0.019454219
2025-08-16,CLP,PEN,0.003693997
2025-08-15,USD,ARS,1298.1089156208
2025-08-15,USD,BRL,5.4003909855
2025-08-15,USD,COP,4015.1422771637
2025-08-15,USD,MXN,18.7400531151
2025-08-15,USD,PEN,3.5583904679
2025-08-15,USD,CLP,952.37
2025-08-15,CLP,ARS,1.347578582
2025-08-15,CLP,BRL,0.005606195
2025-08-15,CLP,COP,4.168155438
2025-08-15,CLP,MXN,0.019454218
2025-08-15,CLP,PEN,0.003693997
2025-08-14,USD,ARS,1297.9898011179
2025-08-14,USD,BRL,5.4097906449
2025-08-14,USD,COP,4059.1801946468
2025-08-14,USD,MXN,18.7971221101
2025-08-14,USD,PEN,3.5706904212
2025-08-14,USD,CLP,952.37
2025-08-14,CLP,ARS,1.342419462
2025-08-14,CLP,BRL,0.005594966
2025-08-14,CLP,COP,4.198124274
2025-08-14,CLP,MXN,0.01944054
2025-08-14,CLP,PEN,0.003692914
2025-08-13,USD,ARS,1313.0927843757
2025-08-13,USD,BRL,5.3904208089
2025-08-13,USD,COP,4023.5886421404
2025-08-13,USD,MXN,18.6308130137
2025-08-13,USD,PEN,3.5411206313
2025-08-13,USD,CLP,962.28
2025-08-13,CLP,ARS,1.377307852
2025-08-13,CLP,BRL,0.005654032
2025-08-13,CLP,COP,4.220356929
2025-08-13,CLP,MXN,0.019541928
2025-08-13,CLP,PEN,0.003714294
2025-08-12,USD,ARS,1316.1844748009
2025-08-12,USD,BRL,5.4026105409
2025-08-12,USD,COP,4015.3968074519
2025-08-12,USD,MXN,18.5775232945
2025-08-12,USD,PEN,3.5236404306
2025-08-12,USD,CLP,969.77
2025-08-12,CLP,ARS,1.378348341
2025-08-12,CLP,BRL,0.005657778
2025-08-12,CLP,COP,4.205045444
2025-08-12,CLP,MXN,0.019454946
2025-08-12,CLP,PEN,0.003690063
2025-08-11,USD,ARS,1320.7282502655
2025-08-11,USD,BRL,5.4426010209
2025-08-11,USD,COP,4033.0821148546
2025-08-11,USD,MXN,18.6679627272
2025-08-11,USD,PEN,3.5337504004
2025-08-11,USD,CLP,965.64
2025-08-11,CLP,ARS,1.36133443
2025-08-11,CLP,BRL,0.005609935
2025-08-11,CLP,COP,4.157080416
2025-08-11,CLP,MXN,0.019241915
2025-08-11,CLP,PEN,0.003642397
2025-08-10,USD,ARS,1325.7878627402
2025-08-10,USD,BRL,5.4315907635
2025-08-10,USD,COP,4050.1178644487
2025-08-10,USD,MXN,18.5819624869
2025-08-10,USD,PEN,3.5243903568
2025-08-10,USD,CLP,971.88
2025-08-10,CLP,ARS,1.372256028
2025-08-10,CLP,BRL,0.005621965
2025-08-10,CLP,COP,4.192072358
2025-08-10,CLP,MXN,0.01923325
2025-08-10,CLP,PEN,0.003647918
2025-08-09,USD,ARS,1323.3098218945
2025-08-09,USD,BRL,5.4323706692
2025-08-09,USD,COP,4050.8330863306
2025-08-09,USD,MXN,18.5842631286
2025-08-09,USD,PEN,3.5220903622
2025-08-09,USD,CLP,971.88
2025-08-09,CLP,ARS,1.36959739
2025-08-09,CLP,BRL,0.005622388
2025-08-09,CLP,COP,4.19252569
2025-08-09,CLP,MXN,0.019234315
2025-08-09,CLP,PEN,0.003645288
2025-08-08,USD,ARS,1323.577442823
2025-08-08,USD,BRL,5.4323708825
2025-08-08,USD,COP,4050.833226736
2025-08-08,USD,MXN,18.5842633029
2025-08-08,USD,PEN,3.5227103891
2025-08-08,USD,CLP,971.88
2025-08-08,CLP,ARS,1.369874325
2025-08-08,CLP,BRL,0.005622388
2025-08-08,CLP,COP,4.192525689
2025-08-08,CLP,MXN,0.019234315
2025-08-08,CLP,PEN,0.00364593
2025-08-07,USD,ARS,1325.7919688796
2025-08-07,USD,BRL,5.4153407219
2025-08-07,USD,COP,4045.7030641113
2025-08-07,USD,MXN,18.6049126824
2025-08-07,USD,PEN,3.5391205121
2025-08-07,USD,CLP,976.42
2025-08-07,CLP,ARS,1.365508251
2025-08-07,CLP,BRL,0.005577566
2025-08-07,CLP,COP,4.166898762
2025-08-07,CLP,MXN,0.019162253
2025-08-07,CLP,PEN,0.003645141
2025-08-06,USD,ARS,1331.6916111909
2025-08-06,USD,BRL,5.4581905944
2025-08-06,USD,COP,4045.6793528537
2025-08-06,USD,MXN,18.5944535176
2025-08-06,USD,PEN,3.55726049
2025-08-06,USD,CLP,966.02
2025-08-06,CLP,ARS,1.365705017
2025-08-06,CLP,BRL,0.005597601
2025-08-06,CLP,COP,4.149012086
2025-08-06,CLP,MXN,0.019069384
2025-08-06,CLP,PEN,0.003648118
2025-08-05,USD,CLP,964.28
2025-08-04,USD,ARS,1355.78462751
2025-08-04,USD,BRL,5.5073810329
2025-08-04,USD,COP,4095.3421859996
2025-08-04,USD,MXN,18.8808526906
2025-08-04,USD,PEN,3.5631303954
2025-08-04,USD,CLP,967.48
2025-08-04,CLP,ARS,1.40464625
2025-08-04,CLP,BRL,0.005705864
2025-08-04,CLP,COP,4.242935734
2025-08-04,CLP,MXN,0.019561307
2025-08-04,CLP,PEN,0.003691543
2025-08-03,USD,ARS,1360.8763976106
2025-08-03,USD,BRL,5.5335508529
2025-08-03,USD,COP,4120.0645593891
2025-08-03,USD,MXN,18.861523635
2025-08-03,USD,PEN,3.5780504543
2025-08-03,USD,CLP,976.8
2025-08-03,CLP,ARS,1.404437297
2025-08-03,CLP,BRL,0.005710677
2025-08-03,CLP,COP,4.251945544
2025-08-03,CLP,MXN,0.019465271
2025-08-03,CLP,PEN,0.003692582
2025-08-02,USD,ARS,1363.0682026658
2025-08-02,USD,BRL,5.5418909804
2025-08-02,USD,COP,4124.1571001169
2025-08-02,USD,MXN,18.8723327967
2025-08-02,USD,PEN,3.584630393
2025-08-02,USD,CLP,976.8
2025-08-02,CLP,ARS,1.405840964
2025-08-02,CLP,BRL,0.005715794
2025-08-02,CLP,COP,4.253572185
2025-08-02,CLP,MXN,0.019464542
2025-08-02,CLP,PEN,0.003697115
2025-08-01,USD,ARS,1362.9552467727
2025-08-01,USD,BRL,5.5418909203
2025-08-01,USD,COP,4124.1567541212
2025-08-01,USD,MXN,18.8723327489
2025-08-01,USD,PEN,3.5835803788
2025-08-01,USD,CLP,976.8
2025-08-01,CLP,ARS,1.405724377
2025-08-01,CLP,BRL,0.005715794
2025-08-01,CLP,COP,4.253571566
2025-08-01,CLP,MXN,0.019464541
2025-08-01,CLP,PEN,0.003696032
2025-07-31,USD,ARS,1368.5703240732
2025-07-31,USD,BRL,5.59870072
2025-07-31,USD,COP,4178.1198446098
2025-07-31,USD,MXN,18.8608428732
2025-07-31,USD,PEN,3.5913005728
2025-07-31,USD,CLP,978.07
2025-07-31,CLP,ARS,1.407942305
2025-07-31,CLP,BRL,0.005759768
2025-07-31,CLP,COP,4.298318896
2025-07-31,CLP,MXN,0.019403445
2025-07-31,CLP,PEN,0.003694618
2025-07-30,USD,ARS,1312.9607604634
2025-07-30,USD,BRL,5.5736106602
2025-07-30,USD,COP,4175.1717320985
2025-07-30,USD,MXN,18.8386529997
2025-07-30,USD,PEN,3.5670205697
2025-07-30,USD,CLP,970.09
2025-07-30,CLP,ARS,1.340193288
2025-07-30,CLP,BRL,0.005689215
2025-07-30,CLP,COP,4.261770267
2025-07-30,CLP,MXN,0.019229391
2025-07-30,CLP,PEN,0.003641005
2025-07-29,USD,ARS,1291.0608293883
2025-07-29,USD,BRL,5.5748608243
2025-07-29,USD,COP,4141.0411630487
2025-07-29,USD,MXN,18.7520432297
2025-07-29,USD,PEN,3.5532506713
2025-07-29,USD,CLP,969.75
2025-07-29,CLP,ARS,1.330623936
2025-07-29,CLP,BRL,0.005745696
2025-07-29,CLP,COP,4.26793871
2025-07-29,CLP,MXN,0.019326678
2025-07-29,CLP,PEN,0.003662136
2025-07-28,USD,ARS,1292.7492273787
2025-07-28,USD,BRL,5.5896810032
2025-07-28,USD,COP,4181.3123607588
2025-07-28,USD,MXN,18.757092109
2025-07-28,USD,PEN,3.5436104588
2025-07-28,USD,CLP,957.82
2025-07-28,CLP,ARS,1.360637229
2025-07-28,CLP,BRL,0.00588322
2025-07-28,CLP,COP,4.400891637
2025-07-28,CLP,MXN,0.01974211
2025-07-28,CLP,PEN,0.003729701
2025-07-27,USD,ARS,1278.5315439611
2025-07-27,USD,BRL,5.563070956
2025-07-27,USD,COP,4141.4460667305
2025-07-27,USD,MXN,18.5083121034
2025-07-27,USD,PEN,3.5445005962
2025-07-27,USD,CLP,951.27
2025-07-27,CLP,ARS,1.32653765
2025-07-27,CLP,BRL,0.005771952
2025-07-27,CLP,COP,4.296948446
2025-07-27,CLP,MXN,0.019203259
2025-07-27,CLP,PEN,0.003677589
2025-07-26,USD,ARS,1278.531522499
2025-07-26,USD,BRL,5.5636005942
2025-07-26,USD,COP,4140.4118846139
2025-07-26,USD,MXN,18.5273625143
2025-07-26,USD,PEN,3.5445004182
2025-07-26,USD,CLP,951.27
2025-07-26,CLP,ARS,1.326947363
2025-07-26,CLP,BRL,0.005774285
2025-07-26,CLP,COP,4.297202327
2025-07-26,CLP,MXN,0.019228963
2025-07-26,CLP,PEN,0.003678725
2025-07-25,USD,ARS,1278.4719867989
2025-07-25,USD,BRL,5.5636009688
2025-07-25,USD,COP,4140.4122672757
2025-07-25,USD,MXN,18.5273628585
2025-07-25,USD,PEN,3.544500394
2025-07-25,USD,CLP,951.27
2025-07-25,CLP,ARS,1.326885581
2025-07-25,CLP,BRL,0.005774285
2025-07-25,CLP,COP,4.297202751
2025-07-25,CLP,MXN,0.019228963
2025-07-25,CLP,PEN,0.003678725
2025-07-24,USD,ARS,1272.7240776912
2025-07-24,USD,BRL,5.5195609689
2025-07-24,USD,COP,4072.2138993412
2025-07-24,USD,MXN,18.5359035859
2025-07-24,USD,PEN,3.5416103813
2025-07-24,USD,CLP,948.93
2025-07-24,CLP,ARS,1.339667606
2025-07-24,CLP,BRL,0.005809882
2025-07-24,CLP,COP,4.286406724
2025-07-24,CLP,MXN,0.019510867
2025-07-24,CLP,PEN,0.003727894
2025-07-23,USD,ARS,1258.2530107737
2025-07-23,USD,BRL,5.5188607693
2025-07-23,USD,COP,4034.5144576831
2025-07-23,USD,MXN,18.5327835551
2025-07-23,USD,PEN,3.5551104954
2025-07-23,USD,CLP,953.4
2025-07-23,CLP,ARS,1.32640906
2025-07-23,CLP,BRL,0.005817802
2025-07-23,CLP,COP,4.253052831
2025-07-23,CLP,MXN,0.019536653
2025-07-23,CLP,PEN,0.003747681
2025-07-22,USD,ARS,1254.9243971409
2025-07-22,USD,BRL,5.564120969
2025-07-22,USD,COP,4058.9424420778
2025-07-22,USD,MXN,18.6397336615
2025-07-22,USD,PEN,3.5548303667
2025-07-22,USD,CLP,956.65
2025-07-22,CLP,ARS,1.318477831
2025-07-22,CLP,BRL,0.005845906
2025-07-22,CLP,COP,4.264500427
2025-07-22,CLP,MXN,0.01958371
2025-07-22,CLP,PEN,0.003734858
2025-07-21,USD,ARS,1272.7369232557
2025-07-21,USD,BRL,5.5660406081
2025-07-21,USD,COP,4044.2768694328
2025-07-21,USD,MXN,18.6617124795
2025-07-21,USD,PEN,3.5602906084
2025-07-21,USD,CLP,961.55
2025-07-21,CLP,ARS,1.33296076
2025-07-21,CLP,BRL,0.005829417
2025-07-21,CLP,COP,4.23564546
2025-07-21,CLP,MXN,0.019544754
2025-07-21,CLP,PEN,0.003728758
2025-07-20,USD,ARS,1285.4908904716
2025-07-20,USD,BRL,5.5935910984
2025-07-20,USD,COP,4020.0117034564
2025-07-20,USD,MXN,18.7102818895
2025-07-20,USD,PEN,3.5676904786
2025-07-20,USD,CLP,966.78
2025-07-20,CLP,ARS,1.33483464
2025-07-20,CLP,BRL,0.005808302
2025-07-20,CLP,COP,4.17432042
2025-07-20,CLP,MXN,0.019428479
2025-07-20,CLP,PEN,0.003704637
2025-07-19,USD,ARS,1283.3890943494
2025-07-19,USD,BRL,5.5738208045
2025-07-19,USD,COP,4010.0201845671
2025-07-19,USD,MXN,18.7245634966
2025-07-19,USD,PEN,3.5623804846
2025-07-19,USD,CLP,966.78
2025-07-19,CLP,ARS,1.332990209
2025-07-19,CLP,BRL,0.005789241
2025-07-19,CLP,COP,4.165001608
2025-07-19,CLP,MXN,0.019448241
2025-07-19,CLP,PEN,0.003700061
2025-07-18,USD,ARS,1283.5828821007
2025-07-18,USD,BRL,5.5738209718
2025-07-18,USD,COP,4010.0203479571
2025-07-18,USD,MXN,18.7245628438
2025-07-18,USD,PEN,3.5623806668
2025-07-18,USD,CLP,966.78
2025-07-18,CLP,ARS,1.33319155
2025-07-18,CLP,BRL,0.005789241
2025-07-18,CLP,COP,4.165001979
2025-07-18,CLP,MXN,0.019448241
2025-07-18,CLP,PEN,0.003700062
2025-07-17,USD,ARS,1272.3560057983
2025-07-17,USD,BRL,5.5482809406
2025-07-17,USD,COP,4019.7192401372
2025-07-17,USD,MXN,18.7461627381
2025-07-17,USD,PEN,3.5601903779
2025-07-17,USD,CLP,965.65
2025-07-17,CLP,ARS,1.323097574
2025-07-17,CLP,BRL,0.005769546
2025-07-17,CLP,COP,4.180025678
2025-07-17,CLP,MXN,0.01949376
2025-07-17,CLP,PEN,0.003702171
2025-07-16,USD,ARS,1260.9151063519
2025-07-16,USD,BRL,5.5689808923
2025-07-16,USD,COP,4015.3617501715
2025-07-16,USD,MXN,18.7157825115
2025-07-16,USD,PEN,3.5476605884
2025-07-16,USD,CLP,967.22
2025-07-16,CLP,ARS,1.301712067
2025-07-16,CLP,BRL,0.005749166
2025-07-16,CLP,COP,4.145278947
2025-07-16,CLP,MXN,0.019321332
2025-07-16,CLP,PEN,0.003662445
2025-07-15,USD,ARS,1258.9914197355
2025-07-15,USD,BRL,5.5573410779
2025-07-15,USD,COP,4033.7026645292
2025-07-15,USD,MXN,18.8011923783
2025-07-15,USD,PEN,3.5616304079
2025-07-15,USD,CLP,967.22
2025-07-15,CLP,ARS,1.304242535
2025-07-15,CLP,BRL,0.005757085
2025-07-15,CLP,COP,4.178683432
2025-07-15,CLP,MXN,0.019476951
2025-07-15,CLP,PEN,0.003689644
2025-07-14,USD,ARS,1278.3795296954
2025-07-14,USD,BRL,5.5831207708
2025-07-14,USD,COP,4004.9010868224
2025-07-14,USD,MXN,18.7451427835
2025-07-14,USD,PEN,3.5683406151
2025-07-14,USD,CLP,955.73
2025-07-14,CLP,ARS,1.321599343
2025-07-14,CLP,BRL,0.005771876
2025-07-14,CLP,COP,4.140299904
2025-07-14,CLP,MXN,0.019378884
2025-07-14,CLP,PEN,0.00368898
2025-07-13,USD,ARS,1260.7760448635
2025-07-13,USD,BRL,5.542890851
2025-07-13,USD,COP,4000.2746574239
2025-07-13,USD,MXN,18.6511730846
2025-07-13,USD,PEN,3.5560706931
2025-07-13,USD,CLP,950.43
2025-07-13,CLP,ARS,1.318987161
2025-07-13,CLP,BRL,0.005798811
2025-07-13,CLP,COP,4.184970784
2025-07-13,CLP,MXN,0.019512314
2025-07-13,CLP,PEN,0.003720258
2025-07-12,USD,ARS,1261.5364795066
2025-07-12,USD,BRL,5.5606409269
2025-07-12,USD,COP,4000.8900977934
2025-07-12,USD,MXN,18.6348429393
2025-07-12,USD,PEN,3.5570604825
2025-07-12,USD,CLP,950.43
2025-07-12,CLP,ARS,1.319398477
2025-07-12,CLP,BRL,0.005815687
2025-07-12,CLP,COP,4.184396083
2025-07-12,CLP,MXN,0.019489554
2025-07-12,CLP,PEN,0.00372021
2025-07-11,USD,ARS,1261.1510839012
2025-07-11,USD,BRL,5.5606406226
2025-07-11,USD,COP,4000.8901125044
2025-07-11,USD,MXN,18.6348419309
2025-07-11,USD,PEN,3.5573506899
2025-07-11,USD,CLP,950.43
2025-07-11,CLP,ARS,1.318995439
2025-07-11,CLP,BRL,0.005815687
2025-07-11,CLP,COP,4.184396205
2025-07-11,CLP,MXN,0.019489553
2025-07-11,CLP,PEN,0.003720513
2025-07-10,USD,ARS,1255.2854378225
2025-07-10,USD,BRL,5.534790617
2025-07-10,USD,COP,4013.9401589216
2025-07-10,USD,MXN,18.6007522696
2025-07-10,USD,PEN,3.5462105946
2025-07-10,USD,CLP,948.33
2025-07-10,CLP,ARS,1.321106552
2025-07-10,CLP,BRL,0.005825008
2025-07-10,CLP,COP,4.224411823
2025-07-10,CLP,MXN,0.019576086
2025-07-10,CLP,PEN,0.003732157
2025-07-09,USD,ARS,1252.1411154046
2025-07-09,USD,BRL,5.5793511089
2025-07-09,USD,COP,4006.7912927204
2025-07-09,USD,MXN,18.6248934219
2025-07-09,USD,PEN,3.5492504152
2025-07-09,USD,CLP,945.39
2025-07-09,CLP,ARS,1.319758039
2025-07-09,CLP,BRL,0.005880642
2025-07-09,CLP,COP,4.223162195
2025-07-09,CLP,MXN,0.019630657
2025-07-09,CLP,PEN,0.003740914
2025-07-08,USD,ARS,1254.9106840746
2025-07-08,USD,BRL,5.4508405744
2025-07-08,USD,COP,4048.1188962269
2025-07-08,USD,MXN,18.6128520267
2025-07-08,USD,PEN,3.546390442
2025-07-08,USD,CLP,940.28
2025-07-08,CLP,ARS,1.331580923
2025-07-08,CLP,BRL,0.005783866
2025-07-08,CLP,COP,4.295443466
2025-07-08,CLP,MXN,0.019750026
2025-07-08,CLP,PEN,0.003763061
2025-07-07,USD,ARS,1258.5330679399
2025-07-07,USD,BRL,5.4847408606
2025-07-07,USD,COP,4039.1821760335
2025-07-07,USD,MXN,18.6415735703
2025-07-07,USD,PEN,3.5609704883
2025-07-07,USD,CLP,932.34
2025-07-07,CLP,ARS,1.336346962
2025-07-07,CLP,BRL,0.005823857
2025-07-07,CLP,COP,4.28892094
2025-07-07,CLP,MXN,0.019794164
2025-07-07,CLP,PEN,0.003781142
2025-07-06,USD,ARS,1239.8422958368
2025-07-06,USD,BRL,5.4203307492
2025-07-06,USD,COP,3998.5283365928
2025-07-06,USD,MXN,18.603203388
2025-07-06,USD,PEN,3.5475806922
2025-07-06,USD,CLP,927.87
2025-07-06,CLP,ARS,1.332362514
2025-07-06,CLP,BRL,0.00582481
2025-07-06,CLP,COP,4.296908797
2025-07-06,CLP,MXN,0.019991422
2025-07-06,CLP,PEN,0.00381231
2025-07-05,USD,ARS,1240.5430986828
2025-07-05,USD,BRL,5.4183405708
2025-07-05,USD,COP,3997.6920434751
2025-07-05,USD,MXN,18.6074820261
2025-07-05,USD,PEN,3.5500006217
2025-07-05,USD,CLP,927.87
2025-07-05,CLP,ARS,1.333622271
2025-07-05,CLP,BRL,0.005824884
2025-07-05,CLP,COP,4.297642821
2025-07-05,CLP,MXN,0.02000362
2025-07-05,CLP,PEN,0.003816361
2025-07-04,USD,ARS,1240.3625024544
2025-07-04,USD,BRL,5.4199506126
2025-07-04,USD,COP,3997.3698177391
2025-07-04,USD,MXN,18.6059825809
2025-07-04,USD,PEN,3.5503904932
2025-07-04,USD,CLP,927.87
2025-07-04,CLP,ARS,1.333535568
2025-07-04,CLP,BRL,0.005827084
2025-07-04,CLP,COP,4.29764268
2025-07-04,CLP,MXN,0.02000362
2025-07-04,CLP,PEN,0.003817087
2025-07-03,USD,ARS,1228.9119094035
2025-07-03,USD,BRL,5.4059510574
2025-07-03,USD,COP,3975.5682785304
2025-07-03,USD,MXN,18.640103056
2025-07-03,USD,PEN,3.5384604734
2025-07-03,USD,CLP,926.51
2025-07-03,CLP,ARS,1.323039734
2025-07-03,CLP,BRL,0.005820017
2025-07-03,CLP,COP,4.28007472
2025-07-03,CLP,MXN,0.020067831
2025-07-03,CLP,PEN,0.003809487
2025-07-02,USD,ARS,1228.4809694449
2025-07-02,USD,BRL,5.4261807461
2025-07-02,USD,COP,3983.9132118912
2025-07-02,USD,MXN,18.7693633919
2025-07-02,USD,PEN,3.5483606003
2025-07-02,USD,CLP,926.62
2025-07-02,CLP,ARS,1.325358788
2025-07-02,CLP,BRL,0.005854089
2025-07-02,CLP,COP,4.298083988
2025-07-02,CLP,MXN,0.020249512
2025-07-02,CLP,PEN,0.003828184
2025-07-01,USD,ARS,1218.831810556
2025-07-01,USD,BRL,5.4570405539
2025-07-01,USD,COP,4025.8679242056
2025-07-01,USD,MXN,18.7334826359
2025-07-01,USD,PEN,3.5601304277
2025-07-01,USD,CLP,933.42
2025-07-01,CLP,ARS,1.31308826
2025-07-01,CLP,BRL,0.005879052
2025-07-01,CLP,COP,4.337202117
2025-07-01,CLP,MXN,0.020182207
2025-07-01,CLP,PEN,0.003835448
2025-06-30,USD,ARS,1202.4020784051
2025-06-30,USD,BRL,5.4307409769
2025-06-30,USD,COP,4101.1540735973
2025-06-30,USD,MXN,18.7423726733
2025-06-30,USD,PEN,3.5411204245
2025-06-30,USD,CLP,935.74
2025-06-30,CLP,ARS,1.290677426
2025-06-30,CLP,BRL,0.005829443
2025-06-30,CLP,COP,4.402243708
2025-06-30,CLP,MXN,0.02011836
2025-06-30,CLP,PEN,0.003801095
2025-06-29,USD,ARS,1187.6300011079
2025-06-29,USD,BRL,5.4792110434
2025-06-29,USD,COP,4085.8089241177
2025-06-29,USD,MXN,18.8048933977
2025-06-29,USD,PEN,3.5510303731
2025-06-29,USD,CLP,930.67
2025-06-29,CLP,ARS,1.264592371
2025-06-29,CLP,BRL,0.005834282
2025-06-29,CLP,COP,4.350582916
2025-06-29,CLP,MXN,0.020023513
2025-06-29,CLP,PEN,0.003781149
2025-06-28,USD,ARS,1187.4359815722
2025-06-28,USD,BRL,5.4778906512
2025-06-28,USD,COP,4085.1640355636
2025-06-28,USD,MXN,18.8248528796
2025-06-28,USD,PEN,3.5500105084
2025-06-28,USD,CLP,930.67
2025-06-28,CLP,ARS,1.26363157
2025-06-28,CLP,BRL,0.005829397
2025-06-28,CLP,COP,4.347301516
2025-06-28,CLP,MXN,0.020032809
2025-06-28,CLP,PEN,0.003777808
2025-06-27,USD,ARS,1187.0551503341
2025-06-27,USD,BRL,5.4762207534
2025-06-27,USD,COP,4083.8542685006
2025-06-27,USD,MXN,18.818823002
2025-06-27,USD,PEN,3.5488705805
2025-06-27,USD,CLP,930.67
2025-06-27,CLP,ARS,1.263631486
2025-06-27,CLP,BRL,0.005829489
2025-06-27,CLP,COP,4.347301669
2025-06-27,CLP,MXN,0.020032816
2025-06-27,CLP,PEN,0.003777806
2025-06-26,USD,ARS,1188.3529302111
2025-06-26,USD,BRL,5.4931306516
2025-06-26,USD,COP,4049.3637113464
2025-06-26,USD,MXN,18.8712733574
2025-06-26,USD,PEN,3.5499603921
2025-06-26,USD,CLP,936.29
2025-06-26,CLP,ARS,1.275721845
2025-06-26,CLP,BRL,0.005896991
2025-06-26,CLP,COP,4.347077047
2025-06-26,CLP,MXN,0.020258709
2025-06-26,CLP,PEN,0.003810957
2025-06-25,USD,ARS,1185.8091405057
2025-06-25,USD,BRL,5.5368010379
2025-06-25,USD,COP,4052.2092766669
2025-06-25,USD,MXN,18.8998127164
2025-06-25,USD,PEN,3.5650405118
2025-06-25,USD,CLP,937.89
2025-06-25,CLP,ARS,1.268130794
2025-06-25,CLP,BRL,0.005921179
2025-06-25,CLP,COP,4.333523155
2025-06-25,CLP,MXN,0.020211882
2025-06-25,CLP,PEN,0.003812534
2025-06-24,USD,ARS,1172.9628341101
2025-06-24,USD,BRL,5.5163606365
2025-06-24,USD,COP,4075.9416904681
2025-06-24,USD,MXN,18.9898328053
2025-06-24,USD,PEN,3.5801804596
2025-06-24,USD,CLP,950.16
2025-06-24,CLP,ARS,1.254304294
2025-06-24,CLP,BRL,0.005898904
2025-06-24,CLP,COP,4.35859604
2025-06-24,CLP,MXN,0.020306721
2025-06-24,CLP,PEN,0.003828455
2025-06-23,USD,ARS,1169.5775135675
2025-06-23,USD,BRL,5.5002106105
2025-06-23,USD,COP,4077.112616775
2025-06-23,USD,MXN,19.0735031618
2025-06-23,USD,PEN,3.5861005237
2025-06-23,USD,CLP,947.03
2025-06-23,CLP,ARS,1.23387683
2025-06-23,CLP,BRL,0.005802593
2025-06-23,CLP,COP,4.301258131
2025-06-23,CLP,MXN,0.020122098
2025-06-23,CLP,PEN,0.003783252
2025-06-22,USD,ARS,1167.4472558188
2025-06-22,USD,BRL,5.5122608529
2025-06-22,USD,COP,4091.9571888334
2025-06-22,USD,MXN,19.227082292
2025-06-22,USD,PEN,3.6048606307
2025-06-22,USD,CLP,943.36
2025-06-22,CLP,ARS,1.241246446
2025-06-22,CLP,BRL,0.005860714
2025-06-22,CLP,COP,4.350626799
2025-06-22,CLP,MXN,0.020442506
2025-06-22,CLP,PEN,0.003832739
2025-06-21,USD,ARS,1166.2838568171
2025-06-21,USD,BRL,5.5140606462
2025-06-21,USD,COP,4094.6691093159
2025-06-21,USD,MXN,19.1737934669
2025-06-21,USD,PEN,3.6012704511
2025-06-21,USD,CLP,943.36
2025-06-21,CLP,ARS,1.239196536
2025-06-21,CLP,BRL,0.005858784
2025-06-21,CLP,COP,4.350655929
2025-06-21,CLP,MXN,0.020372483
2025-06-21,CLP,PEN,0.003826411
2025-06-20,USD,ARS,1166.5069539161
2025-06-20,USD,BRL,5.5140606526
2025-06-20,USD,COP,4094.6691947721
2025-06-20,USD,MXN,19.1737933393
2025-06-20,USD,PEN,3.6012706332
2025-06-20,USD,CLP,943.36
2025-06-20,CLP,ARS,1.23943356
2025-06-20,CLP,BRL,0.005858784
2025-06-20,CLP,COP,4.350655947
2025-06-20,CLP,MXN,0.020372483
2025-06-20,CLP,PEN,0.003826412
2025-06-19,USD,ARS,1163.7065333978
2025-06-19,USD,BRL,5.4981907371
2025-06-19,USD,COP,4078.4074625696
2025-06-19,USD,MXN,19.0213234113
2025-06-19,USD,PEN,3.5869205947
2025-06-19,USD,CLP,943.36
2025-06-19,CLP,ARS,1.237545558
2025-06-19,CLP,BRL,0.00584706
2025-06-19,CLP,COP,4.337188882
2025-06-19,CLP,MXN,0.020228257
2025-06-19,CLP,PEN,0.003814516
2025-06-18,USD,ARS,1141.7490030388
2025-06-18,USD,BRL,5.4850509046
2025-06-18,USD,COP,4066.9996750068
2025-06-18,USD,MXN,19.0131221724
2025-06-18,USD,PEN,3.5941103677
2025-06-18,USD,CLP,939.29
2025-06-18,CLP,ARS,1.209640754
2025-06-18,CLP,BRL,0.005811208
2025-06-18,CLP,COP,4.308835428
2025-06-18,CLP,MXN,0.020143698
2025-06-18,CLP,PEN,0.003807827
2025-06-17,USD,ARS,1160.283665964
2025-06-17,USD,BRL,5.5036110939
2025-06-17,USD,COP,4100.1481753023
2025-06-17,USD,MXN,19.0132735019
2025-06-17,USD,PEN,3.6090106851
2025-06-17,USD,CLP,935.21
2025-06-17,CLP,ARS,1.228605363
2025-06-17,CLP,BRL,0.005827684
2025-06-17,CLP,COP,4.341579723
2025-06-17,CLP,MXN,0.020132844
2025-06-17,CLP,PEN,0.003821522
